run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR688631	SAMEA3136690	ERX633632	PRJEB7774	408170	human gut metagenome	21096804	1740151457;1788887907	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688631/ERR688631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688631/ERR688631_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688631/530756_SZAXPI022085-39.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688631/530756_SZAXPI022085-39.clean.pair.rmhost.2.fq.gz	3068730716	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688631	530756	Stool sample from advanced adenoma	
ERR688633	SAMEA3136700	ERX633634	PRJEB7774	408170	human gut metagenome	32710495	2673807566;2727784228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688633/ERR688633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688633/ERR688633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688633/530867_SZAXPI021935-95.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688633/530867_SZAXPI021935-95.clean.pair.rmhost.2.fq.gz	4666436068	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688633	530867	Stool sample from advanced adenoma	
ERR688634	SAMEA3136746	ERX633635	PRJEB7774	408170	human gut metagenome	29017379	2540994845;2636920460	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688634/ERR688634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688634/ERR688634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688634/530890_SZAXPI021648-95.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688634/530890_SZAXPI021648-95.clean.pair.rmhost.2.fq.gz	4496552647	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688634	530890	Stool sample from carcinoma	
ERR688635	SAMEA3136759	ERX633636	PRJEB7774	408170	human gut metagenome	22537125	1998284903;2046046066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688635/ERR688635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688635/ERR688635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688635/531128_SZAXPI021689-166.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688635/531128_SZAXPI021689-166.clean.pair.rmhost.2.fq.gz	3515189404	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688635	531128	Stool sample from carcinoma	
ERR688637	SAMEA3136757	ERX633638	PRJEB7774	408170	human gut metagenome	30100955	2657827972;2748717816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688637/ERR688637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688637/ERR688637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688637/531248_SZAXPI021692-142.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688637/531248_SZAXPI021692-142.clean.pair.rmhost.2.fq.gz	4685806708	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688637	531248	Stool sample from carcinoma	
ERR688642	SAMEA3136764	ERX633643	PRJEB7774	408170	human gut metagenome	31804185	2764520064;2832724616	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688642/ERR688642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688642/ERR688642_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688642/531352_SZAXPI021718-21.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688642/531352_SZAXPI021718-21.clean.pair.rmhost.2.fq.gz	4834996749	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688642	531352	Stool sample from carcinoma	
ERR688643	SAMEA3136735	ERX633644	PRJEB7774	408170	human gut metagenome	24539947	2061538780;2107218356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688643/ERR688643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688643/ERR688643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688643/531361_SZAXPI021636-36.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688643/531361_SZAXPI021636-36.clean.pair.rmhost.2.fq.gz	3615549921	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688643	531361	Stool sample from carcinoma	
ERR688644	SAMEA3136745	ERX633645	PRJEB7774	408170	human gut metagenome	23237641	2002669966;2094328488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688644/ERR688644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688644/ERR688644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688644/531382_SZAXPI021646-93.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688644/531382_SZAXPI021646-93.clean.pair.rmhost.2.fq.gz	3541371820	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688644	531382	Stool sample from carcinoma	
ERR688646	SAMEA3136669	ERX633647	PRJEB7774	408170	human gut metagenome	26879103	2245393478;2314446703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688646/ERR688646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688646/ERR688646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688646/531414_SZAXPI022072-47.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688646/531414_SZAXPI022072-47.clean.pair.rmhost.2.fq.gz	3935744387	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688646	531414	Stool sample from controls	
ERR710415	SAMEA3178944	ERX654637	PRJEB7774	408170	human gut metagenome	561520	49190945	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710415/ERR710415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710415/531663_RSZAXPI000657-24.clean.single.rmhost.fq.gz	47989475	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710415	531663	Stool sample from advanced adenoma	
ERR710419	SAMEA3178938	ERX654641	PRJEB7774	408170	human gut metagenome	577988	50493886	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710419/ERR710419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710419/532796_RSZAXPI000651-18.clean.single.rmhost.fq.gz	49087497	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710419	532796	Stool sample from controls	
ERR710420	SAMEA3178939	ERX654642	PRJEB7774	408170	human gut metagenome	727369	66051714	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710420/ERR710420.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710420/532802_RSZAXPI000652-19.clean.single.rmhost.fq.gz	63738175	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710420	532802	Stool sample from controls	
ERR710421	SAMEA3178940	ERX654643	PRJEB7774	408170	human gut metagenome	742264	67264070	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710421/ERR710421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710421/532826_RSZAXPI000653-20.clean.single.rmhost.fq.gz	65107995	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710421	532826	Stool sample from controls	
ERR710423	SAMEA3178943	ERX654645	PRJEB7774	408170	human gut metagenome	493903	43185713	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710423/ERR710423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710423/532915_RSZAXPI000656-23.clean.single.rmhost.fq.gz	42060720	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710423	532915	Stool sample from controls	
ERR710425	SAMEA3178942	ERX654647	PRJEB7774	408170	human gut metagenome	19073795	1591960609;1638799569	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710425/ERR710425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710425/ERR710425_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710425/532305_RSZAXPI000655-22.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710425/532305_RSZAXPI000655-22.clean.pair.rmhost.2.fq.gz	2797448333	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710425	532305	Stool sample from advanced adenoma	
ERR710426	SAMEA3178936	ERX654648	PRJEB7774	408170	human gut metagenome	23997592	1951796160;1993676863	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710426/ERR710426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710426/ERR710426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710426/532749_RSZAXPI000649-16.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710426/532749_RSZAXPI000649-16.clean.pair.rmhost.2.fq.gz	3403468307	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710426	532749	Stool sample from controls	
