run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR1776732	SAMEA40210918	ERX1841725	PRJEB18780	1879010	Bacillota bacterium	44047	4924617;5810160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776732/ERR1776732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776732/ERR1776732_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776732/S154_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776732/S154_b_16S_R2.fastq.gz	12713597	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776732	S154_b_16S	CICRA	
ERR1776733	SAMEA40211668	ERX1841726	PRJEB18780	1879010	Bacillota bacterium	13934	1539003;1923360	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776733/ERR1776733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776733/ERR1776733_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776733/S155_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776733/S155_a_16S_R2.fastq.gz	4362479	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776733	S155_a_16S	CICRA	
ERR1776739	SAMEA40218418	ERX1841732	PRJEB18780	1879010	Bacillota bacterium	17738	2164361;2731784	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776739/ERR1776739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776739/ERR1776739_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776739/S158_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776739/S158_a_16S_R2.fastq.gz	5664351	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776739	S158_a_16S	CICRA	
ERR1776740	SAMEA40219918	ERX1841733	PRJEB18780	1879010	Bacillota bacterium	36510	3947370;4827777	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776740/ERR1776740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776740/ERR1776740_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776740/S158_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776740/S158_b_16S_R2.fastq.gz	10581628	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776740	S158_b_16S	CICRA	
ERR1776742	SAMEA40222168	ERX1841735	PRJEB18780	1879010	Bacillota bacterium	92604	9966015;12108042	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776742/ERR1776742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776742/ERR1776742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776742/S159_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776742/S159_b_16S_R2.fastq.gz	26788045	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776742	S159_b_16S	CICRA	
ERR1776744	SAMEA39911668	ERX1841737	PRJEB18780	1879010	Bacillota bacterium	71233	7020245;8882190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776744/ERR1776744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776744/ERR1776744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776744/S15_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776744/S15_b_16S_R2.fastq.gz	20285646	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776744	S15_b_16S	CICRA	
ERR1776745	SAMEA40222918	ERX1841738	PRJEB18780	1879010	Bacillota bacterium	28575	3583936;4453754	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776745/ERR1776745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776745/ERR1776745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776745/S160_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776745/S160_a_16S_R2.fastq.gz	9089353	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776745	S160_a_16S	CICRA	
ERR1776749	SAMEA40227418	ERX1841742	PRJEB18780	1879010	Bacillota bacterium	16840	2096844;2587115	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776749/ERR1776749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776749/ERR1776749_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776749/S162_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776749/S162_a_16S_R2.fastq.gz	5344947	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776749	S162_a_16S	CICRA	
ERR1776750	SAMEA40228918	ERX1841743	PRJEB18780	1879010	Bacillota bacterium	31546	3451113;4136260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776750/ERR1776750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776750/ERR1776750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776750/S162_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776750/S162_b_16S_R2.fastq.gz	9097743	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776750	S162_b_16S	CICRA	
ERR1776714	SAMEA40195168	ERX1841707	PRJEB18780	1879010	Bacillota bacterium	11574	1626274;1758035	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776714/ERR1776714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776714/ERR1776714_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776714/S148_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776714/S148_c_16S_R2.fastq.gz	3553149	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776714	S148_c_16S	CICRA	
ERR1776715	SAMEA40195918	ERX1841708	PRJEB18780	1879010	Bacillota bacterium	7592	859757;1035866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776715/ERR1776715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776715/ERR1776715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776715/S149_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776715/S149_a_16S_R2.fastq.gz	2475832	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776715	S149_a_16S	CICRA	
ERR1776717	SAMEA40198168	ERX1841710	PRJEB18780	1879010	Bacillota bacterium	7483	811696;1039801	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776717/ERR1776717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776717/ERR1776717_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776717/S149_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776717/S149_c_16S_R2.fastq.gz	2168630	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776717	S149_c_16S	CICRA	
ERR1776718	SAMEA39907168	ERX1841711	PRJEB18780	1879010	Bacillota bacterium	2498	319370;341718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776718/ERR1776718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776718/ERR1776718_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776718/S14_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776718/S14_a_16S_R2.fastq.gz	912659	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776718	S14_a_16S	CICRA	
ERR1776719	SAMEA39908668	ERX1841712	PRJEB18780	1879010	Bacillota bacterium	5750	649882;725493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776719/ERR1776719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776719/ERR1776719_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776719/S14_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776719/S14_b_16S_R2.fastq.gz	1723544	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776719	S14_b_16S	CICRA	
ERR1776721	SAMEA40198918	ERX1841714	PRJEB18780	1879010	Bacillota bacterium	5956	625246;785831	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776721/ERR1776721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776721/ERR1776721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776721/S150_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776721/S150_a_16S_R2.fastq.gz	1876198	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776721	S150_a_16S	CICRA	
ERR1776722	SAMEA40200418	ERX1841715	PRJEB18780	1879010	Bacillota bacterium	12131	1210370;1511451	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776722/ERR1776722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776722/ERR1776722_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776722/S150_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776722/S150_b_16S_R2.fastq.gz	3441060	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776722	S150_b_16S	CICRA	
ERR1776727	SAMEA40204918	ERX1841720	PRJEB18780	1879010	Bacillota bacterium	35891	3656941;4754799	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776727/ERR1776727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776727/ERR1776727_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776727/S152_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776727/S152_a_16S_R2.fastq.gz	11094802	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776727	S152_a_16S	CICRA	
ERR1776729	SAMEA40207168	ERX1841722	PRJEB18780	1879010	Bacillota bacterium	21284	2527521;3257861	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776729/ERR1776729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776729/ERR1776729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776729/S153_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776729/S153_a_16S_R2.fastq.gz	6808530	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776729	S153_a_16S	CICRA	
ERR1776730	SAMEA40208668	ERX1841723	PRJEB18780	1879010	Bacillota bacterium	42133	4427561;5483136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776730/ERR1776730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776730/ERR1776730_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776730/S153_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776730/S153_b_16S_R2.fastq.gz	12200345	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776730	S153_b_16S	CICRA	
ERR1776735	SAMEA40213918	ERX1841728	PRJEB18780	1879010	Bacillota bacterium	14379	1676297;2151660	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776735/ERR1776735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776735/ERR1776735_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776735/S156_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776735/S156_a_16S_R2.fastq.gz	4611231	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776735	S156_a_16S	CICRA	
ERR1776736	SAMEA40215418	ERX1841729	PRJEB18780	1879010	Bacillota bacterium	27994	3063291;3730363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776736/ERR1776736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776736/ERR1776736_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776736/S156_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776736/S156_b_16S_R2.fastq.gz	8066778	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776736	S156_b_16S	CICRA	
ERR1776737	SAMEA40216168	ERX1841730	PRJEB18780	1879010	Bacillota bacterium	27349	3279967;4092351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776737/ERR1776737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776737/ERR1776737_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776737/S157_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776737/S157_a_16S_R2.fastq.gz	8593337	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776737	S157_a_16S	CICRA	
ERR1776743	SAMEA39910168	ERX1841736	PRJEB18780	1879010	Bacillota bacterium	36340	3991024;5082107	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776743/ERR1776743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776743/ERR1776743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776743/S15_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776743/S15_a_16S_R2.fastq.gz	11270920	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776743	S15_a_16S	CICRA	
ERR1776746	SAMEA40224418	ERX1841739	PRJEB18780	1879010	Bacillota bacterium	57884	6619408;7709226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776746/ERR1776746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776746/ERR1776746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776746/S160_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776746/S160_b_16S_R2.fastq.gz	16689412	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776746	S160_b_16S	CICRA	
ERR1776747	SAMEA40225168	ERX1841740	PRJEB18780	1879010	Bacillota bacterium	20378	2434655;3076719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776747/ERR1776747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776747/ERR1776747_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776747/S161_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776747/S161_a_16S_R2.fastq.gz	6430251	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776747	S161_a_16S	CICRA	
ERR1776753	SAMEA40231918	ERX1841746	PRJEB18780	1879010	Bacillota bacterium	26339	3202617;3885561	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776753/ERR1776753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776753/ERR1776753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776753/S163_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776753/S163_c_16S_R2.fastq.gz	7963421	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776753	S163_c_16S	CICRA	
ERR1776754	SAMEA40232668	ERX1841747	PRJEB18780	1879010	Bacillota bacterium	8075	1075722;1323854	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776754/ERR1776754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776754/ERR1776754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776754/S164_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776754/S164_a_16S_R2.fastq.gz	2619901	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776754	S164_a_16S	CICRA	
ERR1776755	SAMEA40234168	ERX1841748	PRJEB18780	1879010	Bacillota bacterium	15710	1878399;2205261	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776755/ERR1776755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776755/ERR1776755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776755/S164_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776755/S164_b_16S_R2.fastq.gz	4594947	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776755	S164_b_16S	CICRA	
ERR1776761	SAMEA40240168	ERX1841754	PRJEB18780	1879010	Bacillota bacterium	11289	1329739;1538202	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776761/ERR1776761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776761/ERR1776761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776761/S166_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776761/S166_b_16S_R2.fastq.gz	3301329	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776761	S166_b_16S	CICRA	
ERR1776751	SAMEA40229668	ERX1841744	PRJEB18780	1879010	Bacillota bacterium	9338	1059406;1379050	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776751/ERR1776751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776751/ERR1776751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776751/S163_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776751/S163_a_16S_R2.fastq.gz	3037071	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776751	S163_a_16S	CICRA	
ERR1776765	SAMEA39912418	ERX1841758	PRJEB18780	1879010	Bacillota bacterium	43841	5598519;6035440	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776765/ERR1776765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776765/ERR1776765_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776765/S16_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776765/S16_a_16S_R2.fastq.gz	14038067	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776765	S16_a_16S	CICRA	
ERR1776769	SAMEA39916918	ERX1841762	PRJEB18780	1879010	Bacillota bacterium	3968	556665;601450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776769/ERR1776769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776769/ERR1776769_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776769/S17_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776769/S17_c_16S_R2.fastq.gz	1242065	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776769	S17_c_16S	CICRA	
ERR1776752	SAMEA40231168	ERX1841745	PRJEB18780	1879010	Bacillota bacterium	18974	2036112;2474148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776752/ERR1776752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776752/ERR1776752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776752/S163_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776752/S163_b_16S_R2.fastq.gz	5461967	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776752	S163_b_16S	CICRA	
ERR1776770	SAMEA39917668	ERX1841763	PRJEB18780	1879010	Bacillota bacterium	9808	1241822;1416994	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776770/ERR1776770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776770/ERR1776770_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776770/S18_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776770/S18_a_16S_R2.fastq.gz	3182100	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776770	S18_a_16S	CICRA	
ERR1776756	SAMEA40234918	ERX1841749	PRJEB18780	1879010	Bacillota bacterium	11225	1511246;1698010	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776756/ERR1776756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776756/ERR1776756_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776756/S164_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776756/S164_c_16S_R2.fastq.gz	3390457	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776756	S164_c_16S	CICRA	
ERR1776775	SAMEA39880168	ERX1841768	PRJEB18780	1879010	Bacillota bacterium	50574	5657121;6346432	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776775/ERR1776775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776775/ERR1776775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776775/S1_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776775/S1_b_16S_R2.fastq.gz	14804337	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776775	S1_b_16S	CICRA	
ERR1776779	SAMEA39924418	ERX1841772	PRJEB18780	1879010	Bacillota bacterium	88611	8931718;10880135	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776779/ERR1776779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776779/ERR1776779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776779/S21_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776779/S21_b_16S_R2.fastq.gz	25500183	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776779	S21_b_16S	CICRA	
ERR1776780	SAMEA39925168	ERX1841773	PRJEB18780	1879010	Bacillota bacterium	27948	2779864;3664917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776780/ERR1776780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776780/ERR1776780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776780/S22_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776780/S22_a_16S_R2.fastq.gz	8630106	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776780	S22_a_16S	CICRA	
ERR1776784	SAMEA39928168	ERX1841777	PRJEB18780	1879010	Bacillota bacterium	50184	6055805;7121175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776784/ERR1776784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776784/ERR1776784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776784/S23_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776784/S23_c_16S_R2.fastq.gz	15257466	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776784	S23_c_16S	CICRA	
ERR1776785	SAMEA39928918	ERX1841778	PRJEB18780	1879010	Bacillota bacterium	5	881;1069	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776785/ERR1776785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776785/ERR1776785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776785/S24_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776785/S24_a_16S_R2.fastq.gz	84286	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776785	S24_a_16S	CICRA	
ERR1776786	SAMEA39929668	ERX1841779	PRJEB18780	1879010	Bacillota bacterium	49287	6532300;6732994	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776786/ERR1776786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776786/ERR1776786_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776786/S25_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776786/S25_a_16S_R2.fastq.gz	15956918	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776786	S25_a_16S	CICRA	
ERR1776788	SAMEA39931168	ERX1841781	PRJEB18780	1879010	Bacillota bacterium	21767	2964858;3250293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776788/ERR1776788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776788/ERR1776788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776788/S26_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776788/S26_a_16S_R2.fastq.gz	7109039	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776788	S26_a_16S	CICRA	
